2,W,0x5006E0,0x0B63426CCC749CB24C15604D132D0313D
2,W,0x5006F0,0x414EBA51A934420C4A3CBC52A74BBF54
2,W,0x500500,0x3DC1B6CC5100CAC99E152B274F2201DA
2,W,0x500510,0x274ACF3E2FDF295634243956C1D28828
2,W,0x500520,0x44C451060056B2D2CAC5563BC9C5432D
2,W,0x500530,0x0D5C442AED543D3B7D4C8B1D192D2B5BA
2,W,0x500540,0x49BE07BABFCD35508CC44BD2C49AC8C2
2,W,0x500550,0x09255572D4F2BBABFA22B553645D14042
2,W,0x500560,0x4A44A9C6D1A6C64DC25F3CA84624C518
2,W,0x500570,0x0BE43B49FB24FADC9DFB443C5BC4855A7
2,W,0x500580,0x09FC622D6E0E648B246C6CACCC1C4E100
2,W,0x500590,0x0EAF9D00ABD7E02C4D25DAC3A72107A0
2,W,0x5005A0,0x4100C54146C5CBCAAA45605ABBD05955
2,W,0x5005B0,0x0BE1851B82A654AD227C42B1227BC343B
2,W,0x5005C0,0x0BEB8B3E9BA54B4AC52C151B93451469A
2,W,0x5005D0,0x0D3BFA721C029AFB2B94451AFC4402523
2,W,0x5005E0,0x0C04FBF513995C1C72098CD5150B53A56
2,W,0x5005F0,0x50CE4F3DB93EA9A23ECA5146513FB700
2,W,0x500700,0x2D4675CE05B564653C45B12F1C01AA5
2,W,0x500710,0x0C1935146CAB25F511C07AEC9AD08B7D0
2,W,0x500720,0x510368D3571F573B5CA544508B97C8CB
2,W,0x500730,0x26A14A51D05D293959174F4AC8B65C4C
2,W,0x500740,0x0CCCC5F4FC65C51BBAF381030D65CC897
2,W,0x500750,0x4D63353F9CDE48AC4D3DC6CF01C6E8B6
2,W,0x500760,0x47B8914B3E42395001423D41D00134C1
2,W,0x500770,0x3D436AB74AB34C5650DF534CAB441ED9
2,W,0x500780,0x52006ABC316AC02CC2A26EBB015D58E3
2,W,0x500790,0x23896D56A561410120B6623AE5435245
2,W,0x5007A0,0x0E157614A22C44C00BC57B9D650B7DEB1
2,W,0x5007B0,0x2DA4542A5B68BE8A4101673336585A90
2,W,0x5007C0,0x41D95435DB5C4F3661D14855E938B335
2,W,0x5007D0,0x593FCAC1363D3BB7488CCB55DC3B3AC6
2,W,0x5007E0,0x33C752D2CC533458B94949A4D41947A2
2,W,0x5007F0,0x4FC1C6379C5243A8B224C551DD404744
2,W,0x600020,0x09EC2A9F2E006EAE2E72B3ED5DCE2CEEE
2,W,0x600040,0x28099BEDD8A1E4C0D15847CDD0D6CBD8
2,W,0x600030,0x4635CAB542C726C0BA452641BF35B7BE
2,W,0x600050,0x3DD2A8F0E1D1E6DDEA2131D7DAE1D0F0
2,W,0x600060,0x0A981B4F0DD9EE4C9E11CCDCBDDE3DBEC
2,W,0x600080,0x44B501EBB6C3DFC2D06120C6D0DACBE2
2,W,0x600070,0x2E44CC43AD34998DA72135044101C219
2,W,0x600090,0x37BDD6F1DDC8EBD5ED2FB1D3D5D7DFEC
input activations
2,W,0x600000,0x69A8070100CA880109D1008100810000
end of input activations
2,W,0x0800010,0x118020101
2,W,0x0800020,0x0819618A486383491B4863834A0813430
2,W,0x0800030,0x4091A4863834B020
2,W,0x0,0x0
